FLINW,0,-314.426,-753.874,-89.0839,-106.339,-463.073,110.916,1,FLINW
ETUNN,0,-1709.71,-833.034,-1.52588e-005,-1446.01,-730.118,200.0,1,ETUNN
BYTUN,0,-2290.19,2548.29,-89.084,-1950.19,2723.29,110.916,1,BYTUN
BIGE,0,-410.02,1403.34,-3.05176e-005,-137.969,1681.23,200.0,1,BIGE
PROBE,0,-90.2183,1286.85,-3.05176e-005,153.859,1554.12,200.0,1,PROBE
VALLE,0,-936.668,2611.44,2.09808e-005,-715.961,2847.9,200.0,1,VALLE
GLN1,0,1812.62,-1350.72,-89.0839,2056.86,-1100.82,110.916,1,GLN
LDOC3a,0,2324.0,-2302.33,-89.0839,2703.58,-2145.1,110.916,1,LDOC
LINDEN,0,2811.25,1229.59,-39.594,2861.25,1407.59,60.406,1,LINDEN
UNITY,0,1692.62,-1971.8,-20.4921,1812.62,-1932.8,79.5079,1,UNITY
VIN1a,0,647.712,-1416.25,-89.0839,787.461,-1227.28,110.916,1,VIN
MARKST,0,787.461,-1410.93,-34.1263,866.009,-1310.21,65.8737,1,MARKST
CRANB,0,-2007.83,56.3063,0.0,-1922.0,224.782,100.0,1,CRANB
YELLOW,0,1377.48,2600.43,-21.9263,1492.45,2687.36,78.0737,1,YELLOW
SANB1,0,-2616.4,1501.21,-3.05176e-005,-1996.66,1659.68,200.0,1,SANB
SANB2,0,-2616.4,1659.68,-3.05176e-005,-1996.66,2175.15,200.0,1,SANB
ELCA,0,-464.515,2217.68,0.0,-208.57,2580.36,200.0,1,ELCA
ELCA1,0,-208.57,2123.01,-7.62939e-006,114.033,2337.18,200.0,1,ELCA
ELCA2,0,-208.57,2337.18,0.0,8.42999,2487.18,200.0,1,ELCA
MONINT,0,1546.65,208.164,0.0,1745.83,347.457,200.0,1,MONINT
MONINT,0,1582.44,347.457,0.0,1664.62,401.75,200.0,1,MONINT
ROBINT,0,-1119.01,1178.93,-89.084,-862.025,1351.45,110.916,1,ROBINT
FLINTI,0,-187.7,-1596.76,-89.0839,17.0632,-1276.6,110.916,1,FLINTI
SFBAG2,0,-1315.42,-405.388,15.4061,-1264.4,-209.543,25.4061,1,SFAIR
SFBAG3,0,-1354.39,-287.398,15.4061,-1315.42,-209.543,25.4061,1,SFAIR
SFBAG1,0,-1490.33,-209.543,15.4061,-1264.4,-148.388,25.4061,1,SFAIR
MKT1,0,1072.66,-1416.25,-89.084,1370.85,-1130.85,110.916,1,MKT
MKT2,0,926.922,-1577.59,-89.0839,1370.85,-1416.25,110.916,1,MKT
SFGLF4,0,-2646.4,-355.493,0.0,-2270.04,-222.589,200.0,1,CUNTC
CUNTC2,0,-2831.89,-430.276,-6.10352e-005,-2646.4,-222.589,200.0,1,CUNTC
HILLP,0,-2994.49,-811.276,0.0,-2178.69,-430.276,200.0,1,HILLP
MTCHI2,0,-2178.69,-1771.66,-47.9166,-1936.12,-1250.97,576.083,1,MTCHI
MTCHI3,0,-2997.47,-1115.58,-47.9166,-2178.69,-971.913,576.083,1,MTCHI
MTCHI1,0,-2994.49,-2189.91,-47.9166,-2178.69,-1115.58,576.083,1,MTCHI
MTCHI4,0,-2178.69,-2189.91,-47.9166,-2030.12,-1771.66,576.083,1,MTCHI
YBELL1,0,1117.4,2723.23,-89.0839,1457.46,2863.23,110.916,1,YBELL
YBELL2,0,1457.46,2723.23,-89.0839,1534.56,2863.23,110.916,1,YBELL
LVBAG,0,1515.81,1586.4,-12.5,1729.95,1714.56,87.5,1,VAIR
LDOC1a,0,2089.0,-2394.33,-89.0839,2201.82,-2235.84,110.916,1,LDOC
LAIR2b,0,1382.73,-2730.88,-89.0839,2201.82,-2394.33,110.916,1,LAIR
LDOC3b,0,2201.82,-2730.88,-89.0839,2324.0,-2418.33,110.916,1,LDOC
LBAG1,0,1974.63,-2394.33,-39.0839,2089.0,-2256.59,60.9161,1,LAIR
LBAG2,0,1400.97,-2669.26,-39.0839,2189.82,-2597.26,60.9161,1,LAIR
LBAG3,0,2051.63,-2597.26,-39.0839,2152.45,-2394.33,60.9161,1,LAIR
CONST1,0,2437.39,1858.1,-39.0839,2495.09,1970.85,60.9161,1,STAR
BEACO,0,-399.633,-1075.52,-1.48904,-319.033,-977.516,198.511,1,BEACO
SFGLF1,0,-2361.51,-417.199,0.0,-2270.04,-355.493,200.0,1,CUNTC
SFGLF2,0,-2667.81,-302.135,-28.8305,-2646.4,-262.32,71.1695,1,CUNTC
SFGLF3,0,-2395.14,-222.589,-5.34058e-005,-2354.09,-204.792,200.0,1,GARC
CUNTC1,0,-2470.04,-355.493,0.0,-2270.04,-318.493,46.1,1,CUNTC
CUNTC3,0,-2550.04,-355.493,0.0,-2470.04,-318.493,39.7,1,CUNTC
PLS,0,2703.58,-2126.9,-89.0839,2959.35,-1852.87,110.916,1,PLS
LDOC3c,0,2703.58,-2302.33,-89.0839,2959.35,-2126.9,110.916,1,LDOC
STAR1,0,2162.39,1883.23,-89.0839,2437.39,2012.18,110.916,1,STAR
RING,0,2162.39,1783.23,-89.0839,2437.39,1883.23,110.916,1,RING
LDOC2,0,2324.0,-2145.1,-89.084,2703.58,-2059.23,110.916,1,LDOC
LIND3,0,2324.0,-2059.23,-89.0839,2541.7,-1852.87,110.916,1,LIND
LIND4a,0,2541.7,-2059.23,-89.0839,2703.58,-1941.4,110.916,1,LIND
WWE1,0,1098.31,1726.22,-89.0839,1197.39,2243.23,110.916,1,WWE
LDT8,0,1507.51,-1385.21,110.916,1582.55,-1325.31,335.916,1,LDT
